[-0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081;
  -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081, -0.013995081;
  -0.013995081, -0.013995081, -0.014742424, -0.00039998721, -0.018800579, -0.005738806, 0.00011460483, -0.0003933832, -0.047676172, -0.016973466, -0.0067820661, 0.012943581, 0.01643851, 0.04261753, 0.023445066, -0.0098858979, -0.043524552, -0.0056877108, 0.011872506, 0.011872506, 0.011872506, 0.011872506, 0.011872506, 0.011872506, 0.011872506, 0.011872506, 0.011872506, 0.011872506, 0.011872506, 0.011872506, 0.011872506, 0.011872506, 0.011872506, 0.011872506, 0.011872506, 0.011872506, -0.002166477, 0.023745911, 0.033789858, 0.025696453, 0.022496847, -0.008014204, 0.0095493859, -0.038000945, -0.039470389, 0.003697522, 0.088636503, 0.080528095, 0.051725257, 0.050592426, 0.026060291, 0.047661848, 0.064062163, 0.041220091, -0.029235015, -0.041127652, -0.0079585165, 0.052746881, 0.055281416, 0.035793867, 0.014446277, -0.0046574995, 0.063655108, 0.045752581, 0.012527239, 0.041090313, 0.034096263, 0.0070321932, -0.028134821, 0.034038223, 0.063007407, 0.065642461, 0.060207859, -0.0039753802, 0.038223714, 0.017933741, -0.032393519, -0.033857286, -0.0055611357, 0.07756044, 0.087847531, 0.095853135, 0.081163421, 0.10616378, 0.078326792, 0.05129135, 0.043441147, 0.063154206, 0.051805034, 0.056636203, 0.080578126, 0.050556909, -0.0094232447, 0.044163708, 0.060420476, 0.022524089, -0.047375765, -0.066155709, 0.0020796731, 0.042641722, -0.0019934922, -0.069660842, 0.017589007, 0.010222018, -0.04578872, -0.065690383, -0.027550671, -0.021665383, -0.018954901, -0.023595424, 0.0026286561, -0.0002167169, 0.00021176971, 0.00022918265, 0.019440167, 0.041137055, 0.062922902, 0.07473468, 0.081679218, 0.082510501, 0.052925806, 0.096514843, 0.13079037, 0.05539719, 0.005829718, -0.0091122016, 0.07302843, 0.033825796, -0.0064620357, -0.02537179, -0.0065603852, 0.019113762, 0.059801891, 0.0516847, 0.033693306, 0.023045868, -0.050905153, -0.013359029, 0.027828865, 0.045075659, -0.0024395883, -0.050581969, -0.013995081, -0.013995081;
  -0.013995081, -0.013995081, -0.052731469, -0.072603524, -0.071329601, -0.071077123, -0.13571431, -0.20268311, -0.23682299, -0.2455647, -0.23230198, -0.19963089, -0.13705367, -0.050809912, -0.034758266, -0.11346283, -0.15594827, -0.10831173, -0.079629153, -0.079629153, -0.079629153, -0.079629153, -0.079629153, -0.079629153, -0.079629153, -0.079629153, -0.079629153, -0.079629153, -0.079629153, -0.079629153, -0.079629153, -0.079629153, -0.079629153, -0.079629153, -0.079629153, -0.079629153, -0.094080105, -0.016280137, 0.048181184, 0.095693305, 0.10456592, 0.10761862, 0.11426795, -0.0395285, -0.082903922, -0.080472514, 0.024579564, -0.067897804, -0.12904289, -0.10444191, -0.15739574, -0.092597172, -0.024184326, -0.012597194, -0.007001698, -0.022331823, -0.0099476874, 0.04537202, 0.014132533, -0.047500327, -0.016756698, -0.02854725, 0.063378125, -0.0091751106, 0.022733388, -0.0221096, -0.010092668, -0.02068099, 0.025210477, 0.10126136, 0.04774775, -0.010977365, 0.0030266382, 0.05034839, 0.13124262, -0.0055751968, -0.041711837, -0.15893055, -0.1557515, -0.053475171, -0.010472666, 0.02392859, 0.049827833, 0.088727787, 0.02334724, -0.031172205, -0.052097343, -0.045037284, -0.024398906, 0.017502634, 0.07438384, 0.025625717, -0.049084652, 0.081351757, 0.14623392, 0.054756939, -0.13313016, -0.20614067, -0.14683568, -0.18249869, -0.18747082, -0.23319483, -0.1666941, -0.1350235, -0.21197328, -0.29907882, -0.25838956, -0.25301206, -0.25878108, -0.25210211, -0.19836226, -0.16951711, -0.17263326, -0.19997257, -0.16209993, -0.16970216, -0.17386934, -0.17255418, -0.20064959, -0.21323708, -0.23432481, -0.12628482, -0.10291115, -0.15019269, -0.10256155, -0.030428879, 0.13008817, 0.13019562, 0.026225056, -0.011670213, -0.050351452, -0.040999826, 0.076678127, 0.11556605, 0.11531761, 0.037320614, -0.085022956, -0.070547484, -0.051788632, -0.11765829, -0.18016367, -0.16932693, -0.013995081, -0.013995081;
  -0.013995081, -0.013995081, -0.14661795, -0.20916457, -0.20644861, -0.28802449, -0.34524176, -0.45375583, -0.34850156, -0.46641079, -0.39554965, -0.41258043, -0.30647263, -0.24037093, -0.16017316, -0.22151197, -0.18553965, -0.17556125, -0.14216816, -0.15040413, -0.12168422, -0.14034745, -0.15097144, -0.16372779, -0.12309478, -0.14318468, -0.13210261, -0.13405596, -0.12292869, -0.15063064, -0.1378136, -0.14515834, -0.13419876, -0.13419876, -0.13419876, -0.13419876, -0.18009442, -0.044228911, 0.058454067, 0.14110331, 0.15405996, 0.18903591, 0.1509486, -0.071340524, -0.20646185, -0.3141008, -0.26976672, -0.3792406, -0.40287009, -0.47679594, -0.42263415, -0.33850202, -0.23176973, -0.16713965, -0.071182832, -0.067260325, -0.10375807, -0.14902213, -0.1835508, -0.26861188, -0.24081787, -0.21863455, -0.14462447, -0.25568587, -0.2993992, -0.38866657, -0.33597103, -0.28422302, -0.10115763, 0.046611976, 0.0015215203, -0.19498788, -0.31563717, -0.18662934, -0.17641687, -0.29207331, -0.25808159, -0.38664386, -0.38972455, -0.30630535, -0.20498542, -0.19111712, -0.089580998, -0.086650595, -0.14735314, -0.22084351, -0.24485902, -0.28615925, -0.19245906, -0.0765431, -0.049991123, -0.15485483, -0.22354524, -0.088862084, -0.054711025, -0.20956239, -0.43640387, -0.44408995, -0.49171278, -0.55561697, -0.55872053, -0.57429153, -0.62026012, -0.5087024, -0.52057159, -0.5136072, -0.48842266, -0.44457603, -0.45677722, -0.46963599, -0.46748784, -0.44778666, -0.40998363, -0.37867403, -0.42383906, -0.46250835, -0.43547615, -0.39876199, -0.41620398, -0.46900946, -0.442406, -0.28978112, -0.25199869, -0.234348, -0.1250868, -0.0079758726, 0.08671017, 0.023829959, -0.080634773, -0.1512453, -0.3439492, -0.34990531, -0.22085536, -0.064507224, -0.00097490661, -0.086388037, -0.11290597, -0.14078026, -0.17814104, -0.22316785, -0.22179121, -0.17708868, -0.013995081, -0.013995081;
  -0.013995081, -0.013995081, -0.15479413, -0.27320549, -0.4150359, -0.63702714, -0.65743899, -0.59198219, -0.48232183, -0.63949829, -0.66939199, -0.75449389, -0.50762105, -0.50759429, -0.35612988, -0.38335896, -0.23983279, -0.28916758, -0.23581354, -0.21846524, -0.16937108, -0.15686016, -0.20881104, -0.20616186, -0.16716118, -0.16839147, -0.1494835, -0.1303643, -0.12037798, -0.2427851, -0.26141638, -0.19746935, -0.1344817, -0.1344817, -0.1344817, -0.1344817, -0.21645629, -0.038405098, 0.08582373, 0.21576867, 0.19505173, 0.21964312, 0.18872213, -0.10428174, -0.33566275, -0.55030006, -0.65610361, -0.63546479, -0.53749824, -0.55135798, -0.40810063, -0.27594116, -0.21317625, -0.098971061, -0.061665505, -0.17252162, -0.3218486, -0.41030946, -0.4266929, -0.41289616, -0.33233398, -0.33086818, -0.34134746, -0.45721534, -0.46216074, -0.51093948, -0.54278201, -0.37822303, -0.22031619, -0.097534053, -0.20689958, -0.39695364, -0.49059314, -0.31141737, -0.36112189, -0.293203, -0.33312777, -0.40442112, -0.48292124, -0.37685505, -0.23311868, -0.18715635, -0.17335638, -0.15217409, -0.19256248, -0.27548516, -0.35061759, -0.37894726, -0.24820517, -0.10447717, -0.12332259, -0.16822006, -0.21794437, -0.13158734, -0.20231749, -0.52203834, -0.70356703, -0.69972777, -0.74148309, -0.66597396, -0.68172455, -0.74680489, -0.77821672, -0.63350832, -0.60314387, -0.66588336, -0.68808353, -0.60201937, -0.63365704, -0.65985769, -0.61390007, -0.59609586, -0.42933264, -0.24951664, -0.32151672, -0.420892, -0.36901221, -0.4015584, -0.43156955, -0.48348033, -0.4860214, -0.42201099, -0.39734402, -0.37769848, -0.17776428, 0.064024508, 0.19354193, 0.048938084, 0.0084760599, -0.20794353, -0.56555861, -0.65872705, -0.45853314, -0.25939021, -0.092300422, -0.04809434, -0.021378092, -0.16910431, -0.13432761, -0.040977884, -0.12831117, -0.18253401, -0.013995081, -0.013995081;
  -0.013995081, -0.013995081, -0.12660648, -0.35392529, -0.48026761, -0.65324003, -0.6854701, -0.64984298, -0.63780838, -0.79416567, -0.80282921, -0.8932026, -0.81345439, -0.75678313, -0.61523557, -0.64683759, -0.46776357, -0.54550773, -0.48703602, -0.48966807, -0.47018877, -0.39631557, -0.4424676, -0.32935783, -0.34284276, -0.26034558, -0.24528237, -0.19270691, -0.14740302, -0.22968909, -0.28686249, -0.22326531, -0.13069037, -0.13069037, -0.13069037, -0.13069037, -0.20795834, -0.060667861, 0.090958431, 0.21895647, 0.19326055, 0.20096023, 0.14496805, -0.048597727, -0.3933652, -0.64779663, -0.81340259, -0.70017821, -0.55054325, -0.45454076, -0.28839371, -0.36932591, -0.30953592, -0.26688054, -0.26340011, -0.39103103, -0.51076549, -0.56646174, -0.58099341, -0.44398642, -0.46110782, -0.51802588, -0.45721346, -0.60549241, -0.55921137, -0.66026944, -0.69109046, -0.68317974, -0.62562853, -0.52448714, -0.4165605, -0.55754608, -0.61359799, -0.49908066, -0.47340602, -0.29838616, -0.37919366, -0.52671301, -0.47854522, -0.34895125, -0.2712937, -0.24462521, -0.19119886, -0.21759059, -0.29175144, -0.38136104, -0.4238852, -0.44911757, -0.32370472, -0.1679069, -0.17151189, -0.17943755, -0.17778771, -0.26521394, -0.38674349, -0.74269575, -0.93213516, -0.99850136, -0.93921632, -0.85280722, -0.87313259, -0.96332943, -0.91327798, -0.76289475, -0.80538476, -0.90384424, -0.85886002, -0.70251632, -0.60577422, -0.5659222, -0.55085003, -0.53306967, -0.43860027, -0.35248396, -0.40810835, -0.50233483, -0.45010489, -0.39469862, -0.46006203, -0.53232992, -0.69452441, -0.70506656, -0.70993114, -0.65562809, -0.43941027, -0.11320168, -0.012469187, 0.0712796, 0.0022854805, -0.20607106, -0.54342836, -0.6971792, -0.48912716, -0.28838974, -0.062931985, -0.0074691903, -0.0069382489, -0.16462497, -0.17311217, -0.18347014, -0.32352892, -0.27845585, -0.013995081, -0.013995081;
  -0.013995081, -0.013995081, -0.1673438, -0.38310891, -0.45941597, -0.65932041, -0.82623607, -0.90833038, -0.937823, -0.98881191, -0.81562048, -0.84996516, -0.86397231, -0.78412145, -0.71254265, -0.81503201, -0.63282329, -0.54495668, -0.54574335, -0.59652919, -0.69309652, -0.6907388, -0.67042601, -0.60463387, -0.57815015, -0.46822646, -0.46124211, -0.32237679, -0.18673258, -0.21973538, -0.27694005, -0.2523002, -0.1328938, -0.1328938, -0.1328938, -0.1328938, -0.22087917, -0.07019797, 0.097922161, 0.20986868, 0.21870762, 0.26395622, 0.17188713, -0.052311592, -0.28962529, -0.51487637, -0.57830751, -0.56721145, -0.50253105, -0.42706034, -0.23847044, -0.43408298, -0.31064403, -0.25833964, -0.225214, -0.32903504, -0.41366273, -0.651869, -0.63369262, -0.58198404, -0.55678284, -0.65012705, -0.68757814, -0.7660532, -0.807854, -0.881576, -0.8441667, -0.89832306, -0.79330504, -0.65573335, -0.5500139, -0.53460026, -0.55810976, -0.39516872, -0.30706364, -0.31569105, -0.31781963, -0.44569674, -0.40017337, -0.27986085, -0.27634215, -0.24646604, -0.17456113, -0.27128297, -0.32265446, -0.39995831, -0.42164987, -0.55844027, -0.3983478, -0.22194916, -0.32893586, -0.31003749, -0.2881124, -0.51732695, -0.62548739, -0.92771381, -1.1166881, -1.1629972, -1.0881138, -1.0969331, -1.0915122, -1.155218, -1.1126711, -0.91926312, -0.90231889, -0.89548385, -0.81349719, -0.70284736, -0.578991, -0.54192817, -0.60160232, -0.53879625, -0.42083877, -0.44759619, -0.68730843, -0.62611878, -0.60802042, -0.45844567, -0.46146357, -0.5591262, -0.66984904, -0.77175456, -0.73636907, -0.62669998, -0.49454406, -0.074796632, -0.027805235, 0.10617729, -0.055513851, -0.2714459, -0.63005626, -0.66280258, -0.45383352, -0.085362509, 0.072022177, 0.082501799, -0.018836891, -0.13152121, -0.25895217, -0.2794964, -0.37918699, -0.25261259, -0.013995081, -0.013995081;
  -0.013995081, -0.013995081, -0.10486448, -0.3695001, -0.54470885, -0.7224291, -1.0920085, -1.0869062, -1.0111634, -0.98107976, -0.77855241, -0.86421555, -0.80612957, -0.76997429, -0.58877552, -0.53220606, -0.36636728, -0.3851462, -0.49150676, -0.5277167, -0.68711168, -0.64969695, -0.66688824, -0.68521875, -0.67155737, -0.64200199, -0.6961472, -0.58841324, -0.3461172, -0.25049475, -0.2198776, -0.17597438, -0.090151906, -0.090151906, -0.090151906, -0.090151906, -0.16204137, 0.037957273, 0.20692345, 0.34774211, 0.39317748, 0.44531363, 0.38179627, 0.036983639, -0.11142984, -0.31999972, -0.47004664, -0.57417756, -0.27546689, -0.18845883, -0.12141351, -0.35493338, -0.21143866, -0.10666565, -0.12622942, -0.16484192, -0.3779721, -0.51710314, -0.48115551, -0.46524033, -0.34815693, -0.44163167, -0.5819155, -0.6391471, -0.64768368, -0.83472443, -0.82687962, -0.69180137, -0.61057699, -0.47877446, -0.26351774, -0.18413709, -0.25848344, -0.051043641, 0.065832675, -0.043783482, 0.016046293, -0.075572006, -0.10448672, -0.11161521, -0.070857108, -0.045795087, 0.0046662269, -0.11021699, -0.15186046, -0.23956044, -0.28829229, -0.51674378, -0.31731355, -0.1741816, -0.36726597, -0.36848539, -0.31379092, -0.48234242, -0.72682422, -0.92025208, -0.93701595, -0.89607042, -0.73797393, -0.79423094, -0.73605078, -0.77283877, -0.79310703, -0.72925478, -0.54229403, -0.49716705, -0.61498708, -0.58033013, -0.48338056, -0.44386503, -0.45397311, -0.49410853, -0.46852043, -0.56234151, -0.6609391, -0.42216814, -0.57522064, -0.40115303, -0.22778672, -0.412752, -0.60489076, -0.72692245, -0.81590623, -0.69017696, -0.1866027, 0.12406878, 0.18746492, 0.23455302, -0.10671547, -0.31547347, -0.65053111, -0.64047122, -0.3380706, 0.17497985, 0.21717967, 0.22132489, 0.14873126, -0.00060850382, -0.14091425, -0.12400034, -0.13350694, -0.089770891, -0.013995081, -0.013995081;
  -0.013995081, -0.013995081, -0.084305324, -0.40024492, -0.66913164, -0.84431016, -1.0013692, -0.89195657, -0.85010743, -0.72982508, -0.77761871, -0.78914195, -0.83422548, -0.81795233, -0.7440806, -0.80697358, -0.65784276, -0.80471689, -0.79971498, -0.72426826, -0.74759185, -0.69281942, -0.70275021, -0.70502537, -0.79741126, -0.70304632, -0.79925871, -0.70942998, -0.44922182, -0.25489968, -0.19372171, -0.12472082, -0.096539944, -0.096539944, -0.096539944, -0.096539944, -0.092527099, 0.048557226, 0.18135969, 0.27701506, 0.35887831, 0.35761684, 0.3885856, 0.17196535, -0.13664445, -0.35845813, -0.60540658, -0.53004754, -0.1732901, -0.11799961, -0.30995116, -0.44122344, -0.27388951, -0.16625629, -0.18554464, -0.29266861, -0.40992177, -0.64268571, -0.61482018, -0.5700438, -0.54126859, -0.57407945, -0.71557444, -0.86635911, -0.8854109, -1.0218931, -0.83785492, -0.68837023, -0.67679739, -0.557868, -0.2757192, -0.078581557, -0.10140575, 0.0071468279, 0.18147479, 0.19874203, 0.13722965, 0.10396787, -0.046870068, -0.15255296, -0.11887392, -0.061059628, -0.070350349, -0.088013157, -0.19055444, -0.30112344, -0.344677, -0.44397387, -0.30144, -0.30994406, -0.46443558, -0.45526937, -0.45965776, -0.62363118, -0.83393097, -1.0590142, -1.0002214, -0.86407608, -0.85120142, -0.86851394, -0.72196496, -0.68964642, -0.65974653, -0.72229302, -0.70966125, -0.66906703, -0.83952087, -0.62663138, -0.59195662, -0.5037716, -0.51571125, -0.49977544, -0.42060983, -0.49213624, -0.55090094, -0.34940004, -0.34571913, -0.20582193, -0.20520766, -0.32491559, -0.67136061, -0.84272534, -0.89022744, -0.75818616, -0.24504162, 0.091515511, 0.22389731, 0.28437829, -0.092341408, -0.32597321, -0.51348519, -0.63049066, -0.45748791, -0.070375368, 0.12918894, 0.20869896, 0.15983854, -0.098276347, -0.095952071, -0.063765444, -0.087208033, -0.14146626, -0.013995081, -0.013995081;
